customerid,transactionvolatility,spendingstabilityindex,creditutilizationratio,debttoincomeratio,missedpaymentcount,digitalactivityscore,portfoliodiversityscore
953,0.1453756991834626,0.7830853893645201,0.017633597462946342,0.45485289625970005,1,76.1221642757746,51.44702900681263
954,0.026826816996277106,0.5474242559416491,0.006654285433975511,0.04905162415250075,0,64.30625336842218,76.53440509128305
955,0.005836627161389274,0.6912316524823843,0.0567366043961975,0.042390142587039575,2,67.99595381435888,76.6149134915823
956,0.08775562908648704,0.9441259964678519,0.11982740342728654,0.1335243040412239,0,87.71405938061811,97.19973230870379
957,0.1394239483850362,0.9011380510231155,0.08591869858943915,0.5345933168886496,1,86.52466391647114,47.968935089996954
958,0.05043514267696339,0.7910619075808674,0.08690210474616786,0.09343400729689944,3,25.760782572052392,69.55188237133743
959,0.2240089865753453,0.6267394224781354,0.00219523891375404,0.06293720348919618,0,70.50869726264504,60.14696653603226
960,-0.0021115022069721767,0.7239831131726389,0.1256779185514429,0.014515026937149789,2,79.39604531669725,51.70617450170166
961,0.28398931304325103,0.6915106945268938,0.0013277110999700414,0.34823575859564404,0,84.23544794491025,98.18788940956631
962,0.016201019134107486,0.6394045903635668,0.08389298736782885,0.058432677165646985,1,54.33102662453662,71.26581805932489
963,0.1673601063788915,0.6629134594815381,0.09857187526740545,0.46395309206065827,0,96.66596188750225,51.726789514517854
964,0.14990577665618432,0.4262769859269656,0.1134460192556199,0.4103730473314142,1,69.50356013822919,39.774709882732864
965,0.15209360416670234,0.5239301239535151,0.023177776027444745,0.38707140547257185,0,74.34601117692831,59.40853120124517
966,0.10783733253810265,0.8110938604021715,0.05363270884434474,0.3750059147279691,4,49.89353746064212,53.28600186412594
967,0.051808518946708515,0.2969622308611343,0.10126854855368789,0.01465622052286697,2,67.08462848145047,97.74932337494698
968,0.11633177168329722,0.5749588543057601,0.14075059246710347,0.07613444693543428,3,49.065861721050055,46.49670057774304
969,0.04304846077320819,0.44678667658907273,0.033451731529270126,0.22323082671865266,0,80.76710090721949,81.83363881817374
970,0.1994880175479471,0.6283587738587036,0.08692693120609196,0.2529381494790969,2,41.68225154873623,71.31851581126566
971,0.07750689580171298,0.5894103978145872,0.120389179081831,-0.026395808359813644,0,88.03118969672452,67.92830029701629
972,0.058581978834537946,0.47235001690497186,0.07749262077220366,0.0343246807352553,3,44.935291548706175,72.27584434216456
973,-0.001097236673704427,0.6725225860958223,0.09291587656995919,0.041529871511222255,1,73.20640738309126,42.292258351838754
974,0.05140207457709019,0.8100730299290638,0.022918988133150443,0.3473010533872909,1,79.40675901700858,47.44301810399876
975,-0.0008939702129346083,0.340394835460999,0.12752117777867267,0.014381785662189506,0,95.58330503737068,52.97723247176361
976,0.07575076758976111,0.792509742022708,0.12001537425463382,0.389571603777356,2,89.97861431083733,63.433161492442935
977,0.2251957745904514,0.6530015140251079,0.18469207077363992,0.19405442646303578,1,71.59533480477776,69.56850477772132
978,0.22971757282392202,0.8288356317427371,0.021993806431999913,0.6823164530614478,0,78.7158059939427,89.27312847513647
979,-0.005939612931066429,0.4821575665092529,0.2427166237498598,0.5731150546492758,0,67.62703594061064,73.16625859905116
980,0.09765276116593281,0.9214566013762504,0.1258040509242609,0.45775982006077776,0,81.29283398579912,37.65469662140983
981,0.43774919814214064,0.4613648178885621,0.07775486926306577,0.12935831634029543,0,76.44097504459755,22.351685242559086
982,0.7591276010873181,0.43452089774461866,0.007364602187450761,0.5553471231619164,0,96.63308615015701,64.5706112134215
983,0.0019107551687911617,0.735066176224731,0.0927788137783473,0.025174922274989076,2,97.2755939096642,59.755851162798876
984,0.008955178453020018,0.7171301662637576,0.11194289835125237,0.028430428772843186,2,86.41672100816041,72.87236013598873
985,0.1602882386936129,0.6780248616844656,0.09204411017776506,0.24147012795310102,1,100.64551724977558,33.90237194328634
986,0.32740138440855104,0.6741990136112852,0.005141528701508795,0.8950257707072311,2,74.35674341310104,66.62216524325413
987,0.11860024414645567,0.6568068712329136,0.10311895926456893,-0.025032239812873336,3,45.837765462807795,56.62362321738899
988,0.008971821028266491,0.6647534701474128,0.1749898880733579,0.06741799462434761,1,77.62216145213189,103.4235877252635
989,0.2737567319345696,0.5709185941353763,0.03434819056522619,0.15595422432825606,1,45.408284965464084,58.201791069889524
990,0.05027458827258148,0.5875108420382684,0.09180642127104063,0.27079941485348025,3,49.23954834437173,90.55739915677466
991,0.11771741922201351,0.6593148575856371,0.0766898375958298,0.4019119985492926,4,42.23741385839555,72.69967755400978
992,0.024605301328882417,0.3895379015166905,0.11814936738865008,-0.007051140504314851,3,20.718575076898844,59.57980070532977
993,0.02200985112010087,0.6656003286015667,0.09193736915991638,0.05377711550124628,0,46.31612550415172,49.91279316826418
994,0.9722479844848189,0.7180792237854907,0.07088396811490226,0.47247000818582796,0,67.032969220537,50.05883851889588
995,0.3989391905192256,0.802903816388943,0.10595567519660444,0.03914742046900033,2,88.09305917626057,80.71702194654642
996,0.04882019579448221,0.4108819440913933,0.10756460993022145,0.037414043904865274,3,25.112420961710946,72.2805317423508
997,0.3736919443387842,0.6458903008043457,0.18736949301838227,0.023746391363121844,2,80.79010947614182,44.11121022529532
998,0.024620078874966617,0.9412529385244781,0.08919340800139287,-0.0011882439175817383,0,100.31983211724054,71.41342223159667
999,0.4233465747346987,0.5165492601256404,0.05183968856777903,0.2094893099317852,1,87.0814241542951,83.39736206752686
1000,-0.009007871479997737,0.6419074568800214,0.06760026020782246,0.05922559578941494,1,85.38300347603683,60.493861300632254
1001,0.07956307511059095,0.7721006287098007,0.22561636596024992,0.3619024542846152,2,75.21154165542501,72.36076214718406
1002,-0.006055604835179473,0.7645307763050476,0.2806252618245991,0.10540964801049099,1,75.12467062196288,68.42150318809962
1003,0.05279921115135629,0.5264676992339574,0.09178465238348686,0.2126686610463971,1,61.96798897761988,43.69535716163376
1004,0.04296919793372951,0.7168118371569919,0.26338128169029773,0.1867648900844639,2,96.63160283234986,39.74613510457297
1005,0.28434857739160035,0.6719504245492838,0.053610552425652686,0.16317314962311658,2,67.59238407872408,96.79887904811832
1006,0.04934329554064647,0.4362159711629453,0.0016916008880978259,0.04164183919904879,0,43.05070108470973,37.701173222435855
1007,0.1109359757775073,0.8022207490978149,0.02656088945060668,0.31486118988189427,1,91.71474876414621,74.12489126150878
1008,0.3320892996880633,0.6558473946832212,0.006253401740071829,0.12225121231987414,0,73.09276244958902,32.31358304479804
1009,0.04006026269576329,0.7794976524483367,0.02373196622647568,0.277185805142266,3,47.97207655040795,90.5632747675503
1010,0.14223440637343002,0.997770712863786,0.2564541722246209,0.03162376237911721,0,81.50833061411889,45.294127335491
1011,0.037777409919509425,0.5267107427528148,0.007747216599491916,0.3723119457119415,1,73.24040773888461,3.4562703607806142
1012,0.005546472705174443,0.386949493028044,0.16921894331843762,0.5402642602254826,2,73.12148278355922,91.90608788624385
1013,0.09069640204386298,0.7360653236983099,0.07734895331832525,0.19119099917708954,1,69.75340548832732,20.984640344174394
1014,0.17937455907875316,0.8142803898143431,0.038186664982623755,0.4224389260908398,0,73.63051591436924,45.32368946892856
1015,0.4873297581802042,0.795209049085986,0.1107539947052347,0.06381385174026483,0,80.32383490706758,43.84121959091741
1016,0.2649257353777173,0.603505706838238,0.05112998426913423,0.20120012213683608,0,75.36946733495583,76.54483165760578
1017,-0.007707092211076905,0.7492087154766263,0.1745007297042939,0.18208423724195766,2,97.86065850062883,72.03932982430842
1018,0.17167069422052816,0.7140595177843876,0.11373731056448746,0.4132862553078237,2,91.52002299068623,60.92638777010562
1019,0.3758840097429388,0.7928254030192876,-0.0015011878907681686,0.29512771394429016,0,70.61693443245368,12.879558191194299
1020,0.03757537621704006,0.47247802922391097,0.10342026348270578,0.2673087807473096,3,51.81990525570641,52.84863888413636
1021,0.02854622984152816,0.42232480769934333,0.08718565556990195,0.09747605613399679,3,46.05280593586848,60.00813652584439
1022,0.3906490938101732,1.0614140692305907,-0.002856373511016197,0.06515018007510542,0,80.44303508766276,43.52835203526402
1023,-0.006110591309084229,0.428033794441802,0.0982726858056798,0.35630847839447627,1,101.91635000123472,51.53223409100211
1024,0.0024197732731298938,0.6241622553138818,0.13232341417835922,0.5970813093487388,1,100.83290249511671,97.09189448184048
1025,0.2894426682933152,0.8542393729203768,0.10684942625719401,0.2651884552084135,0,84.64676807753821,45.490683898091
1026,0.0697180259826063,0.8497532686619866,0.07158314698120292,0.16734486716591607,0,92.05019319278436,42.149061695282114
1027,0.05808444019692785,0.7376358611707732,0.23853200761265994,0.5233829287928138,2,64.048372626396,51.05108251145178
1028,0.12064065168311704,0.6485606511298609,0.10760608651716458,0.3294813132203313,3,38.65639028302383,53.81245442316224
1029,0.07470166721145052,0.7039848371932967,0.029235979267622315,0.03704769295321711,0,57.63286846645735,71.96520467264773
1030,0.22538022852288322,0.7718695080723681,0.1319171342393633,0.20754324122105205,0,98.58001280733029,94.67775615596766
1031,6.972363565208028e-05,0.6422429697534238,0.014309657097628062,0.532130624400794,2,90.891068265635,42.517092511937605
1032,0.004269169767875253,0.8006799680414513,0.0614322435171069,0.06050194394071132,0,86.11082181019755,34.16295285461726
1033,0.16024385045696649,0.6544801215426709,0.08917727747331765,0.37436474534100805,4,98.45953795602556,63.94543077031848
1034,0.4906871783057063,0.4478951211187254,0.1543975548110596,0.25942354669190043,1,97.2415269345495,17.704168183043606
1035,0.04356911276384773,0.5738089002974639,0.11378263957888132,0.4556847749108778,2,77.84709805368567,73.4628129873479
1036,-0.006235544123338321,0.6790386261085737,0.1562468380301507,0.005928254320404669,2,71.06318421825763,53.69779963858535
1037,0.007254677097837281,0.7601104277687772,0.08655225490461038,0.5172879873692677,2,61.50755011372338,95.61948817854132
1038,0.04008772266000549,0.5059703618635532,0.1793046760445472,0.2074930264276927,2,88.88664332949759,43.51333691545209
1039,0.011306772670966941,0.523205554803756,0.1579409509163775,0.07201752332744371,3,24.984032184483098,68.75028764748615
1040,0.0618331742749727,0.4020995429184665,0.11152023538190957,0.015721648309117764,2,82.16260700701802,56.47133119998205
1041,0.003345565693163244,0.9998203859321301,0.15935793802274356,0.006191241552341409,0,56.13389354571826,74.61821665505397
1042,0.2560844860422525,0.9091870877145907,0.004689166787103009,0.6267546189905029,0,69.83499323919101,37.39452744970157
1043,0.01137170329990353,0.7723970310386952,0.12862517538093732,0.060372668033111004,2,89.46804746310872,70.23859390069784
1044,0.33260495054851846,0.8057220993945545,0.05295875157275875,0.28249005658905896,0,77.80695712131191,93.30251768082317
1045,0.42345543725507717,0.6263539041646937,0.004717147124014873,0.7089342877196388,0,82.4337586301457,94.31668180397392
1046,0.31697816047701854,0.7530102821824689,0.13872720421970217,0.3803951520372266,2,86.82887209974766,81.3876867163116
1047,0.0009847630215932546,0.867081716972032,0.10991463101658744,0.46223981010377685,2,72.87387471478684,66.34694315341956
1048,0.30361707018678774,0.6957721487278868,0.19739197206957224,0.15046042657249065,2,78.64097107648276,55.09045473701954
1049,-0.0015751321092007664,0.503502153801942,0.209374523940007,0.027549818236705603,1,67.33572006476714,48.13990781030685
1050,0.10147168555681504,0.6421383509346487,0.043438904682958336,0.2853296381642371,1,74.31509016384157,60.650486732134674
1051,0.04404517802141479,0.7197248141568531,0.04031386569217034,0.15208532308752454,0,97.79669982749475,58.82746116249742
1052,0.07127912714093526,0.4951518803636469,0.07047854994982453,0.28032967196021935,3,48.84846710186483,33.094539705138175
1053,0.004809800402079123,0.45375548182153336,0.08720422059938979,0.010901210276170303,1,39.4059865183744,68.19724837366572
1054,-0.0005065198270328697,0.5068058930576665,0.1477994306886792,0.40571602815094543,1,66.64002642219286,45.84023113606695
1055,-0.005917871960350846,0.7190637836083982,0.19245356471456124,0.04079633942487643,1,56.43241344218982,47.623013805299514
1056,-0.0016465688069797757,0.6498733902993172,0.06772989671565327,0.07459592446955207,0,94.6539621590317,63.7328463063749
1057,0.18032032730017153,0.273150295228007,0.10933294540625255,0.06408423955287104,3,30.082274740266712,80.61286687547859
1058,0.0720447287789098,0.6677500517365965,0.14881576720010203,0.3059784299105983,2,98.77459654086329,34.91212129716019
1059,0.1869402908998715,0.5074718085511855,0.10752975174044863,0.42742798881033145,3,22.303189566853085,37.04524069783391
1060,0.09865535570646895,0.3030714702264026,0.1635284756627616,0.08306566618377609,3,35.92765307079319,54.28428012056247
1061,0.04890524252941185,0.5893001939220918,0.06762832698483373,0.23570644517382894,3,57.72546409800886,51.823675254161536
1062,0.030206617549359258,0.5028350721521152,0.0876003240678308,0.025806769012992642,3,51.077911422726956,57.59567267850965
1063,0.0026378679803818472,0.47584286547123,0.14648373998284508,0.055756632897806496,2,37.54660605949908,76.41043007951339
1064,0.005626395474682966,0.6843551003004488,0.07435211483860528,1.252949071897165,1,73.13574250928512,17.62151201735673
1065,0.3074717391155146,0.860173684908514,0.07984075978207532,0.2708722651071166,0,90.67663627499016,85.08639469937938
1066,0.037641353376148295,0.7664836588545682,0.1454105370159508,0.05099665785551186,1,98.1292422835374,52.94161862689904
1067,-0.003066698058663747,0.5748669324609859,0.06458823324790111,0.1767920715733134,1,73.17869171673694,42.26194461159082
1068,-0.0037927414771586343,0.39065067372514173,0.11908755332502463,0.0600019458833638,1,72.15883643201445,74.07150240516987
1069,0.9119036636780832,0.6100032441261544,0.1043754964343849,0.04166619931532367,1,87.60660769203395,46.38794087465037
1070,0.4866410319364741,0.6456478394271598,0.0396513221996905,0.582123609312538,2,85.21663956007764,69.53634563890635
1071,0.07400740805760572,0.6270659093237043,0.07907790299926329,0.21201344568049182,3,53.26864655237703,56.903751623004716
1072,0.4854129786282918,0.6753430045507087,0.08976852237454802,0.22680262470684037,1,67.60933194248007,81.59394874086277
1073,0.1897406616560514,0.8354947979046345,0.02203649529795592,0.4185758423666521,0,74.81264906524395,41.187067626803355
1074,0.08156434450344831,0.9257038511696549,0.04401857337302187,0.3764028142411991,0,47.93238223140771,43.20416717477778
1075,0.0003594456884601638,0.9163501138736361,0.11741781820287991,0.046109324957507636,0,80.85628082503129,65.93357419958218
1076,0.4150825376492434,0.7656930905339524,0.021322798172922902,0.7791653330280643,0,73.75260634359692,3.9284849066919207
1077,0.18049614909918865,0.6330494129828778,0.06481840240218066,0.35289204911839506,1,70.69323578100914,88.75955983791903
1078,0.3221975426316833,0.8855658898671515,0.050114277302993254,0.31580088452189903,1,77.6722245054411,71.53120269289394
1079,0.022064596851299578,0.5515122502655961,0.19696789701403877,0.5381737575630516,2,38.73409079601262,44.33482470717124
1080,-0.0031626513481668173,0.8673066199847842,0.10868235108262071,0.3749490701245912,0,80.09958468406228,98.89091779438982
1081,0.39635349445881307,0.7216174048285907,0.05539580350460816,0.18000947584922444,1,78.94249213808428,96.8264123446699
1082,0.23465855812543257,0.7519968346840307,0.10532122624631393,0.43280920537742745,2,70.54421582358248,60.63938802264359
1083,0.23542198644138237,0.6562759478538371,0.06397950708811677,0.2693246060410378,0,76.02672473625498,42.59713374612374
1084,0.25119673640734536,0.7910539362001853,0.06860647222563687,0.6490941270403173,0,66.66334682601078,93.43290875966845
1085,0.03304842161565054,0.6612054139225895,0.12943933385069356,0.006266995018027938,1,77.67174411583228,54.33485384979911
1086,0.060370016810087204,0.7793976029781859,0.03432126875057154,0.422819087463832,1,70.42003277090342,38.8624852604889
1087,0.2431019912266355,0.5866183422648797,0.07491916591589033,0.2494106992303776,1,66.00587371276025,52.661477412219185
1088,0.3556758852990709,0.4656767931984157,0.04387977835898865,0.2860103653232914,1,67.35177692469759,45.397759315367516
1089,0.06535850298855049,0.23452281384084067,0.05586959031116532,0.018925286014174786,3,73.47251634778513,72.50273408461683
1090,-0.006019476849108418,0.5191607395102814,0.14023810520224506,0.03174328437687643,0,82.4573291321474,42.60387320764504
1091,-0.011405320226488935,0.39855033480525626,0.09897064234324945,0.029557827560614175,0,79.65880487730593,50.477693695126206
1092,0.042117556793711305,0.7366712076049764,0.007107701861103793,0.017957791859582017,0,99.20108428479645,47.57801315595379
1093,0.004519331555135175,0.7724455071419545,0.03395854335648059,0.4478110972874654,2,71.2586188045786,37.757324323580406
1094,0.1566245514173782,0.39137668137367754,0.03200270198543943,0.26759899685027144,1,65.68959145574522,72.64227539650756
1095,0.0006225491455191523,0.517171059519191,0.07578745301659345,0.15393717349409725,2,88.83225758744128,78.32247574845753
1096,0.16786111479958152,0.7868365487533225,0.10091488925604578,0.3356220636391468,2,89.1070680522253,46.50761496626983
1097,0.026733901951112596,0.41614057299819895,0.06257351363231257,0.09733704902957108,3,34.57892301369801,82.81784680004824
1098,0.1378572060284848,0.6660193557956502,0.07564447455468544,0.3808787094328859,1,63.701519105651165,83.92914620229611
1099,0.24292338915186096,0.783808288482714,0.16540968187702743,0.5471604060620143,1,69.80866037939334,67.32451744019224
1100,0.08331362484480366,0.8502304870754931,0.0817941789476316,0.30304842382579644,1,81.72742273573998,94.19000537212199
1101,0.00712904390446234,0.743591475321974,0.08357588101012195,0.47644915886663664,0,76.70259458504273,37.64252493813268
1102,0.22557439923109066,0.5370270895594541,0.031469531732947205,0.11531446616413026,1,77.4152937908775,67.6795809752796
1103,0.06878635826808174,0.6375172491605076,0.14863053970089982,0.2672132247056117,1,79.08753863039045,50.61363306852413
1104,0.07310870996385616,0.690288938525785,0.06243171690216769,0.44005734024946697,1,75.27038419188331,37.69568027250119
1105,0.08575645961462217,0.7636546953240068,0.033249195640472955,0.35138589669933873,2,78.78197191016298,62.982898020102006
1106,0.09142826138346524,0.3634622129078119,0.1630993541071507,0.20876318846210787,2,89.87257854372069,71.92113790846604
1107,0.5274644055494682,0.7665066007166935,0.007092133829992582,0.5081236746247324,0,79.58687565611028,46.7419538924043
1108,0.5104372415001205,0.6129119423285658,0.04619679075928081,0.15698511443459545,0,99.6325601267805,36.61413732766063
1109,0.14022633149592412,0.7426674981691354,0.08920418872111877,0.5085342961608686,2,82.38024083623726,75.06898837158111
1110,0.09585780843805683,0.5679393028640469,0.12010193017848272,0.2207433558449371,1,56.12815209276769,82.26742590506133
1111,0.3523053501277743,0.7635505936671743,0.13146441501401113,0.9905931525035079,2,86.69412129352513,67.88286591263154
1112,0.14241766209733386,0.689245982994477,0.06644381376527018,0.4287414070382643,1,74.11804447509698,56.855746142212304
1113,0.16234283734941518,0.7984865140249315,0.06365017885824632,0.14606964928709265,0,78.30185249367956,43.094169000165564
1114,0.04031976451667349,0.8064733125416987,0.19762575000478572,0.13952007683588163,2,91.91344593539037,85.13245493696554
1115,0.2118013021059612,0.6902849519094999,0.06073443896548794,0.1466001352478915,1,85.25881359487741,21.752236862943057
1116,0.5670829940488834,0.7693636961480285,0.06550278797140843,0.2562048874024928,0,62.276171124002396,0.3001783697399816
1117,0.0008119618355538205,0.7318400086704134,0.10603553357453954,0.6246193735630641,1,63.24026833687185,49.62619835945715
1118,-0.004882812526768809,0.544788667717671,0.09496081520887832,0.12347743133643597,1,87.8772904725054,61.99185380431561
1119,0.004069504707112731,0.6868595139292788,0.21325798278243127,0.07343527395630875,1,78.83382805381383,102.82537463857531
1120,0.06212540450820481,0.7781827826662739,0.1090940355345805,0.7018685371888951,2,79.21392874173503,36.21415595375289
1121,0.002039425614698942,0.3708366730789129,0.07741526212479882,-0.0010378681870022721,0,73.0694113291687,73.91069383934438
1122,-0.0052188330018915485,0.29794123484097557,0.2669615737212653,0.016311768330805637,1,58.73784923606212,54.16792738408779
1123,0.3687730225912247,0.7611833274654924,0.04396335210331184,0.0816028505147604,0,49.29598201538638,89.65572418398702
1124,0.07225444145547417,0.8310003059735588,0.01323478106961267,0.8316909432169779,1,60.56808168229925,91.72556834474804
1125,0.777464433234661,0.5484772403757094,0.14901034801346444,0.6136869361952709,2,83.47629860343004,69.39881565389487
1126,0.09023957124182541,0.3890823989798783,0.06407056189071034,0.009462791374803825,1,78.00349742175429,56.342730103559695
1127,0.027033027420480152,0.6708851120769361,0.12957750163818682,0.34806950955550026,3,50.57848585877174,68.3660109600424
1128,0.37679492755442945,0.7936910050654746,0.05302566363863938,1.1036264190333354,2,97.6567801959895,21.928241838449637
1129,0.4558413278108404,0.7178901485991627,0.005580546211435944,0.393408368795107,0,96.29439424065481,20.558958263936546
1130,0.011385912521881147,0.5452722961691392,0.05602200751773339,0.0597689165795153,1,74.51498346000335,49.75414402404473
1131,0.6122046971244899,0.8873172555273017,-0.0058658453980788144,0.3031249047115331,0,76.2435264534522,46.97464545998429
1132,-0.0037243387273517004,0.6611049223675531,0.02909952860292299,0.13803184265893698,2,76.60772930916993,52.67528534915003
1133,0.23248096443420174,0.6960310804575042,0.12503610151586916,0.33895032621102916,1,68.66572228448486,50.73628162106108
1134,0.007531794405492176,0.7310684973220439,0.061905934213289986,0.039513578522674814,0,54.17058747600854,61.789482278282705
1135,0.12608190793346935,0.8107135729859034,0.06638353465422883,0.41418316287141965,4,54.70884518446766,47.44284278869175
1136,0.3272667168343041,0.7458162825027621,0.05053215372179047,0.382867193824983,1,76.20493709432056,94.87409970742166
1137,0.03383878387495426,0.6566682561537354,0.03224222116763325,0.054517078787744866,1,40.057159754351005,41.11981857348467
1138,0.05603677122035429,0.7307766714104155,0.12956785098574702,0.24456900812758706,3,50.1912356484324,42.87875621446205
1139,0.0033129336390765596,0.2639157951820915,0.034661814083795164,0.012043877192365354,0,71.52552403357316,77.97767812138154
1140,-0.0011197337308926913,0.6735255647191273,0.07759382045270914,0.6173877020114298,1,96.68651804937423,96.29037437244602
1141,1.243611060212143,0.6324775116683055,0.11972055381801447,0.2160569170273672,1,69.5976668191697,52.892000822874664
1142,0.177450079911938,0.6481305315329076,0.09308934065189271,0.16415986032879765,1,71.96084262383556,60.78484055766845
1143,0.002682459891446304,0.8209482338491152,0.11526936510129793,0.265821205616051,2,96.3006442588733,84.76818815219727
1144,0.271124376727503,0.7831232482469865,0.030001683414900213,0.3795266929198159,1,68.21573288609498,24.67645566663446
1145,0.13307166906021803,0.7668780655368458,0.10595568920353106,0.34122183293195063,1,99.3709293851295,50.693558041594
1146,0.107265764660844,0.8587843345301841,0.068984959625243,0.35930635714569437,1,78.84944462442574,42.15605092055607
1147,-0.007295454699176945,0.22217942079739733,0.11054864585721581,-0.0199420520015548,1,30.964885733503493,76.95289324719509
1148,0.04566910766233273,0.4202927622844813,0.0845017225749864,0.643509617767267,1,98.70964704011416,42.50546279984864
1149,0.04840049619443275,0.4583414353949191,0.10944556971885067,0.005289406360439536,3,40.39845259267223,58.59819872225138
1150,0.2696476506793831,0.41692671276088766,0.030203729320276165,0.181137032155829,0,99.6828889498322,59.28378845604381
1151,0.038174171665438364,0.6671904017281073,0.03606887451012369,0.6430221808988895,2,78.1706244097274,70.54759477545176
1152,-0.0032053316772559237,0.3025466300839794,0.10309884452640178,0.13062285758642417,1,79.93682625493143,68.70120477162291
1153,0.34485311389866824,0.7350918210510444,0.18013024451936593,0.47321949106995387,0,68.4483636279554,87.82673683070355
1154,0.03566021436264388,0.7717814712278595,0.0060627561196254995,0.06364125731507653,0,99.78596984425351,42.62698599296848
1155,0.22803085593688763,0.8299408663465544,0.10549462921014062,0.3490269672772418,0,96.6947264818506,45.98690820949072
1156,0.12539467151866893,0.5684625179183823,0.05603197655080842,0.3417266809532945,2,79.39664654990302,68.08357162496266
1157,0.04258753228929432,0.5684041146213511,0.07934595637953193,0.23416718616261972,3,43.88972914584894,89.59892663148909
1158,-0.0015381653348593427,0.758887015461422,0.03791202301011358,0.7172258574855286,1,64.66274565505053,40.25153270770963
1159,0.45333596215627625,0.9474504938531986,0.07783969829432838,0.010649029556448114,0,83.30132821879393,82.61177554958726
1160,0.01882505154987313,0.6404373327459518,0.10419588013765177,0.25814396620223123,2,64.61202934215122,81.5033134944737
1161,0.06665304334362605,1.0284693888823866,0.04608790910168204,0.17612302762211043,0,59.791506366988,60.99178779827944
1162,0.0024968739599458833,0.6620494085358538,0.09681967603334724,0.044896666966794535,1,63.98935446863054,38.83785669876899
1163,0.41580537925899463,0.7865975785867281,0.20029217611482653,0.13846202144453146,0,56.971164987321394,72.29690112539448
1164,0.2445710528305855,0.7876976700577171,0.011639624728648573,0.14771091727598512,0,71.42894694612355,25.24966461951889
1165,0.0009020517766769875,0.6881694057310784,0.14137958711128779,0.16591197351598255,1,84.07975284576817,33.93178546249166
1166,0.24029575620035232,0.5721310669258519,0.17068786510513406,0.021583507704932392,1,60.58489215572316,80.23407134593754
1167,0.3854603984274869,0.6152755029028569,0.052949033820179944,0.27565520144222205,0,78.71425630480185,32.29637148467129
1168,0.005883622225627938,0.46093484360764814,0.14059624682313027,0.09179101491706973,2,72.97942806046908,39.05344559980142
1169,0.5416486748517372,0.5903011144332514,0.032672121096672196,0.031570452615281824,0,76.63227821145792,38.133212504302406
1170,0.04120039006471968,0.7956865507423891,0.06648502040716889,0.0299944464086577,2,62.536404141123,72.88983016767514
1171,0.6161897982873329,0.7494407298139444,0.02874969868948654,0.8627629756608688,0,91.23478475619604,46.19772976591848
1172,0.3958739250383727,0.8430011223802409,0.08231522187398758,0.12348248054346571,0,67.22618743570638,21.344951885262567
1173,0.0405921493347378,0.7868486237106964,0.12337501878550747,0.18963244661234066,1,84.77206805355334,54.25056333281136
1174,0.21051214354779174,0.5732656543060327,0.11597928177739059,0.3387466357234251,1,62.725161397518264,60.645665846200814
1175,0.12269788085234018,0.39811328575739324,0.0823319548165748,0.24497772621530278,4,62.86754347392188,59.38461210719081
1176,0.030269441449061782,0.5962833499872009,0.18295296642282977,0.16041965495455512,3,39.141238827616355,38.96148767041504
1177,0.04678908307434626,0.8538701190334308,0.004638548519716151,0.04260238625503418,0,99.08541911077417,52.676807063508654
1178,0.39356022453630346,0.545776327519679,0.08261475155834327,0.4604035902161254,1,58.27533807933584,46.08038105329021
1179,0.2778349788327683,0.6425948647607237,0.08960984337862515,0.42776491477412487,4,45.56148675698947,89.70733785960182
1180,0.14046901690908445,0.9895664762962503,0.01825653370682951,0.4726297878317037,0,57.132173694746406,54.93848077230457
1181,-0.0011978127459036647,0.7372213078205502,0.09204468109635139,0.17013971476347803,2,90.90192683607448,72.25629124966167
1182,0.0022859014416865275,0.8978534329911245,0.08800460454060788,0.041957781731356975,0,85.25496508036342,44.81435730684914
1183,0.1192866939373716,0.779523185255564,0.08117198539467349,0.40088071831109007,4,63.70672506366752,46.142704634337726
1184,0.5725238473824698,0.6352961991523045,0.0018567303374655494,0.6851517797060263,0,88.96233214302836,94.58718661209028
1185,0.507349497442891,0.6787986874226802,0.11377268830323356,0.44810573764660355,1,79.58530037809061,82.34178161298736
1186,0.06917692141758426,0.732007471572582,0.10041212256769955,0.13778420901562236,2,65.20098955531967,56.19687915981069
1187,0.18337549733656855,0.9343002321642606,0.13466366984933903,0.005325728077477887,0,75.63876512900154,57.49227070078467
1188,0.3264061394721871,0.6084866345862249,0.1117060872229653,0.30560197983511245,2,56.1354136513237,76.38208479996709
1189,-0.01161497640780143,0.6304911670748381,0.05704475404180445,0.04523728085452647,0,63.92938902055124,60.954803099950794
1190,0.01594129089348248,0.7955349440150462,0.0797412448998066,0.3133818860053708,4,52.99851827025663,75.21114369872627
1191,0.07069942266983925,0.4692303436868089,0.012463448298335546,0.1839379434414284,1,69.71390507687478,43.580703642954575
1192,0.36664129427474546,0.5672204112160952,0.13221731664453262,0.31250899030063356,2,59.55924170835702,62.275479081888285
1193,-0.0022825081522558632,0.3707816035519483,0.13908156687599027,0.02429894750450201,1,72.42384854567615,82.09055422193222
1194,0.2631759052011544,0.7554159901727364,0.06137475001950977,0.5778460945409191,1,79.95656239099527,42.75885999045441
1195,0.07490179892776809,0.7515297868794725,0.11195817179583711,0.18736506531195654,2,72.15764279899973,84.23630241080369
1196,0.2750801810713133,0.7446406681993518,0.03546798631257023,0.2638162231600585,0,70.93353785674228,32.59498999448341
